year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2016,147.773558930761,1,3,2,3,7,1,88,3,2,1,6,8,2,0,1,2,1,1,1,,3
2016,2144.85169841604,1,1,2,1,6,2,7,1,4,2,6,2,1,3,1,3,1,0,0,2,1
2016,609.439853085447,1,1,2,1,4,1,88,1,2,2,4,2,1,3,1,3,1,0,0,2,2
2016,166.209187471538,1,3,2,3,6,1,1,3,2,1,3,2,2,0,1,4,2,1,1,2,1
2016,142.465017832747,1,1,2,1,6,1,1,3,2,1,5,2,1,3,1,3,1,1,1,2,3
2016,560.569124682959,1,1,2,1,4,1,6,3,2,1,1,2,2,0,1,4,2,0,0,2,1
2016,560.569124682959,1,1,2,1,4,1,6,3,2,1,1,2,2,0,1,4,2,0,0,2,1
2016,560.569124682959,1,1,2,1,4,1,6,3,2,1,1,1,1,3,1,3,1,1,1,2,1
2016,3463.93911359061,2,1,2,1,6,1,1,1,3,2,3,2,1,1,1,3,1,0,0,2,3
2016,8237.85106899354,1,2,2,2,1,1,5,1,3,3,4,2,2,0,1,4,2,0,0,2,3
2016,3837.24155621843,2,1,2,1,2,1,5,0,3,3,1,2,2,0,1,4,2,0,0,2,2
2016,3714.59497430722,1,1,2,1,6,2,7,1,1,2,2,2,2,0,1,4,2,0,0,2,1
2016,2444.73586562896,2,2,2,2,5,1,1,2,3,1,3,1,2,0,1,4,2,0,0,2,2
2016,1293.25965293133,1,1,2,1,6,4,5,5,1,1,4,1,1,1,1,2,1,0,0,2,3
2016,1293.25965293133,1,1,2,1,6,4,5,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2016,2168.2719881811,2,1,2,1,1,1,6,0,1,2,4,2,1,3,1,3,1,1,1,2,3
2016,1703.14930620529,1,1,1,4,4,1,1,0,1,2,3,2,2,0,1,1,1,0,0,2,2
2016,479.064317454287,1,1,1,4,7,2,88,0,3,2,3,1,2,0,1,4,2,1,2,2,5
2016,1646.12849633253,2,1,2,1,7,2,88,0,3,2,6,1,1,1,1,3,1,0,0,2,1
2016,1913.9756257035,2,1,1,4,5,2,5,1,3,2,1,1,2,0,1,4,2,1,1,2,1
2016,1913.9756257035,2,1,1,4,5,2,5,1,3,2,1,1,2,0,1,4,2,1,1,2,1
2016,1928.92186501206,2,1,1,4,6,2,88,2,3,2,3,1,2,0,1,4,2,0,0,2,3
2016,2656.58760529892,2,1,1,4,2,1,88,2,3,2,3,1,2,0,1,4,2,1,2,2,3
2016,2576.75992976807,2,1,1,4,1,1,88,2,3,2,3,1,2,0,1,4,2,1,1,2,3
2016,1820.43178276627,1,1,2,1,6,2,7,0,2,3,4,1,2,0,1,4,2,0,0,2,3
2016,560.040417727348,2,1,2,1,8,4,1,1,3,2,4,2,2,0,2,5,3,0,0,2,3
2016,511.980563917763,1,1,2,1,8,2,88,1,3,3,4,1,2,0,1,4,2,0,0,2,3
2016,1233.14694441272,2,1,2,1,1,1,7,1,4,3,3,2,2,0,1,4,2,1,2,2,4
2016,1421.67442295453,2,1,2,1,2,1,7,1,4,1,5,1,2,0,1,1,1,0,0,2,3
2016,752.203527608804,2,1,2,1,5,2,88,3,4,1,3,1,2,0,1,4,2,0,0,,5
2016,3334.91707388088,1,1,2,1,4,1,2,1,2,3,4,2,2,0,1,4,2,0,0,2,3
2016,739.87189691043,1,1,2,1,5,2,5,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2016,465.291975414929,2,1,2,1,8,4,4,0,4,2,4,2,2,0,1,2,1,0,0,2,1
2016,827.345060087599,1,1,1,4,6,2,4,1,4,2,3,1,2,0,1,4,2,0,0,2,3
2016,2105.83685952039,1,1,2,1,8,4,88,3,2,1,4,1,2,0,1,4,2,0,0,2,3
2016,2719.08969548472,1,1,2,1,5,5,6,1,2,3,4,1,2,0,1,4,2,0,0,2,1
2016,757.629609375256,1,1,2,1,3,1,2,0,2,2,4,2,2,0,1,4,2,0,0,2,1
2016,5417.43204180356,2,1,2,1,8,4,3,1,2,3,3,1,2,0,1,4,2,0,0,2,1
2016,1241.86751190448,1,1,2,1,5,4,6,4,3,1,1,1,1,3,1,3,1,1,2,1,1
2016,1070.89843342702,1,1,2,1,6,2,88,0,3,2,5,1,1,2,1,3,1,1,2,2,1
2016,369.254122928611,1,1,2,1,8,2,5,0,3,3,2,2,2,0,1,4,2,0,0,2,1
2016,8138.80082817575,2,1,2,1,6,5,88,0,3,3,1,2,3,5,1,4,2,0,0,2,1
2016,665.284898070151,1,1,2,1,5,1,88,2,3,1,4,2,2,0,1,4,2,0,0,2,1
2016,400.22569133154,1,1,2,1,6,4,3,0,3,3,4,2,1,1,1,2,1,0,0,2,3
2016,953.245269280494,2,1,2,1,6,3,3,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2016,584.664681725775,1,1,2,1,6,1,7,4,3,1,4,2,2,0,1,4,2,0,0,2,1
2016,695.096807393315,1,2,2,2,4,1,3,1,3,2,4,1,1,1,1,3,1,0,0,2,3
2016,917.996972788835,1,2,2,2,4,1,3,3,2,1,3,1,2,0,1,2,1,0,0,2,1
2016,917.996972788835,1,2,2,2,4,1,3,3,2,1,1,2,2,0,1,4,2,0,0,2,1
2016,1241.53105665799,1,1,2,1,6,2,7,2,3,1,4,2,2,0,1,4,2,0,0,2,5
2016,425.024225326458,1,1,2,1,7,2,6,1,2,2,4,1,2,0,1,4,2,0,0,2,3
2016,714.441014636823,1,1,2,1,6,1,7,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2016,448.13993362527,2,3,2,3,6,4,6,1,2,1,1,1,3,5,1,1,1,0,0,1,1
2016,777.668343550778,2,3,2,3,2,1,6,1,2,1,3,2,2,0,1,1,1,1,1,2,3
2016,777.668343550778,2,3,2,3,2,1,6,1,2,1,3,2,2,0,1,1,1,1,1,2,3
2016,1016.57547062054,1,1,2,1,6,2,7,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2016,449.560840653283,1,1,1,4,8,4,5,4,4,1,4,1,2,0,1,4,2,0,0,2,1
2016,1325.70569577477,2,1,1,4,3,1,1,5,4,1,1,2,2,0,1,4,2,0,0,2,1
2016,989.774659928055,2,3,2,3,6,2,1,1,2,2,1,8,2,0,1,4,2,0,0,,1
2016,989.774659928055,2,3,2,3,6,2,1,1,2,2,1,8,2,0,1,4,2,0,0,,1
2016,989.774659928055,2,3,2,3,6,2,1,1,2,2,1,2,2,0,1,4,2,0,0,2,1
2016,3155.31472921247,2,1,2,1,2,1,7,1,2,1,4,1,2,0,1,4,2,0,0,2,3
2016,2532.26102635808,1,1,2,1,6,2,4,1,2,1,3,1,2,0,1,4,2,0,0,1,1
2016,2532.26102635808,1,1,2,1,6,2,4,1,2,1,3,1,3,5,1,4,2,0,0,2,1
2016,1759.96143933236,1,1,1,4,3,1,7,1,2,2,3,1,2,0,1,2,1,0,0,2,3
2016,2069.65581846788,1,2,2,2,6,5,88,4,3,1,4,1,1,2,1,3,1,0,0,2,1
2016,1226.09980586677,1,1,2,1,7,2,6,0,2,3,2,2,2,0,1,4,2,0,0,2,3
2016,1247.00624048163,2,1,2,1,6,1,4,1,3,2,1,1,2,0,1,4,2,1,2,1,1
2016,443.559122168049,1,1,2,1,7,2,88,1,4,1,3,2,1,4,1,3,1,0,0,2,3
2016,464.148018894171,2,1,2,1,5,2,3,3,4,1,3,1,2,0,1,4,2,0,0,2,1
2016,2784.88811336503,2,1,2,1,5,2,3,3,4,1,3,1,2,0,1,4,2,0,0,2,1
2016,1912.25457746283,2,1,2,1,1,1,1,0,3,3,3,2,2,0,1,4,2,0,0,2,3
2016,5096.62466523091,1,2,2,2,2,1,5,0,3,2,3,1,2,0,1,2,1,0,0,2,5
2016,5096.62466523091,1,2,2,2,2,1,5,0,3,2,3,1,2,0,1,4,2,0,0,2,4
2016,838.295763519696,2,3,1,4,4,1,7,3,4,1,4,2,2,0,1,4,2,0,0,2,3
2016,2216.05704796956,2,3,2,3,1,1,7,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2016,2216.05704796956,2,3,2,3,1,1,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2016,2016.2271503537,2,1,2,1,3,1,1,3,2,1,4,2,2,0,1,1,1,0,0,1,1
2016,449.978664377586,1,1,2,1,6,2,7,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2016,449.978664377586,1,1,2,1,6,2,7,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2016,449.978664377586,1,1,2,1,6,2,7,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2016,683.131334285049,1,1,2,1,4,1,4,1,4,2,4,2,2,0,1,4,2,1,1,2,3
2016,370.902105899972,2,1,1,4,3,1,2,4,4,1,3,2,2,0,1,1,1,1,1,2,2
2016,469.061258729942,2,1,2,1,5,1,4,4,4,1,4,1,2,0,1,4,2,0,0,2,3
2016,433.140495760486,2,2,2,2,7,1,2,4,2,1,2,1,1,3,1,3,1,1,1,2,1
2016,1392.69343786808,1,1,2,1,6,2,7,2,2,2,3,1,2,0,1,4,2,0,0,2,1
2016,1598.0446423174,2,3,2,3,5,1,5,3,4,1,2,2,2,0,1,2,1,0,0,2,2
2016,1498.88585870499,2,1,1,4,7,2,5,4,4,1,3,1,2,0,1,4,2,1,2,2,4
2016,1498.88585870499,2,1,1,4,7,2,5,4,4,1,3,2,2,0,1,4,2,0,0,2,4
2016,1498.88585870499,2,1,1,4,7,2,5,4,4,1,3,2,2,0,1,4,2,0,0,2,4
2016,2590.59470257844,1,1,1,4,5,4,88,1,4,2,6,1,1,2,1,3,1,0,0,,5
2016,602.608681146122,2,3,2,3,5,1,3,1,3,2,4,1,3,5,1,4,2,0,0,2,3
2016,812.301585501223,2,1,2,1,5,1,88,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2016,1643.87180911616,1,1,2,1,6,2,3,1,1,3,6,2,2,0,1,4,2,0,0,2,3
2016,2186.37623486148,2,1,2,1,6,1,88,1,3,1,5,2,2,0,1,4,2,0,0,2,5
2016,2186.37623486148,2,1,2,1,6,1,88,1,3,1,5,2,2,0,1,4,2,0,0,2,5
2016,2186.37623486148,2,1,2,1,6,1,88,1,3,1,5,2,2,0,1,4,2,0,0,2,5
2016,920.401420011385,1,2,2,2,6,1,4,1,3,2,4,2,2,0,1,4,2,0,0,2,5
2016,3635.02844400581,1,2,2,2,7,2,88,5,1,1,4,1,3,5,1,2,1,0,0,2,1
2016,961.118322074538,2,2,2,2,6,4,2,5,1,1,4,1,2,0,1,4,2,0,0,2,3
2016,961.118322074538,2,2,2,2,6,4,2,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2016,961.118322074538,2,2,2,2,6,4,2,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2016,961.118322074538,2,2,2,2,6,4,2,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2016,1890.0184583747,2,1,2,1,5,2,7,1,1,2,2,1,2,0,1,4,2,0,0,2,5
2016,2209.11491505078,1,1,2,1,3,1,3,0,3,2,5,1,2,0,1,4,2,0,0,2,4
2016,541.878672309818,2,1,2,1,7,4,88,1,3,2,1,1,2,0,1,1,1,1,2,2,1
2016,541.878672309818,2,1,2,1,7,4,88,1,3,2,1,1,2,0,1,2,1,1,2,1,1
2016,531.313014321039,2,1,2,1,5,4,3,1,3,2,3,2,2,0,1,1,1,1,1,2,2
2016,4599.01978140164,1,3,2,3,3,1,2,4,3,1,4,1,1,2,1,3,1,0,0,2,5
2016,516.671843215718,2,1,2,1,7,1,2,0,3,2,3,2,2,0,1,4,2,0,0,2,3
2016,2204.44751279322,2,1,2,1,6,1,4,0,3,2,3,1,1,1,1,3,1,0,0,2,1
2016,3516.37342946413,1,1,2,1,6,1,88,1,3,1,4,1,1,1,1,1,1,0,0,2,3
2016,3516.37342946413,1,1,2,1,6,1,88,1,3,1,5,1,2,0,1,2,1,0,0,2,1
2016,5101.33040450455,1,1,1,4,1,1,4,5,3,1,3,1,1,2,1,3,1,0,0,2,1
2016,5535.85424850836,2,2,2,2,3,1,2,5,1,1,4,1,2,0,1,4,2,0,0,2,1
2016,35950.3627455887,2,1,2,1,5,5,5,4,4,1,1,2,2,0,1,4,2,0,0,1,1
2016,35950.3627455887,2,1,2,1,5,5,5,4,4,1,1,2,2,0,1,1,1,1,1,2,1
2016,3623.48049764298,1,1,2,1,6,4,7,1,4,2,1,1,1,1,1,3,1,0,0,2,3
2016,5662.56325229237,1,1,2,1,1,1,7,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2016,3238.80759614016,1,1,2,1,7,4,4,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2016,5983.65616490467,2,3,2,3,4,1,88,2,1,2,4,2,1,2,1,2,1,1,1,2,3
2016,3236.47792279013,2,2,2,2,7,1,7,1,3,1,3,2,2,0,1,4,2,0,0,2,1
2016,5546.31378142371,2,1,2,1,4,1,3,1,2,2,3,2,2,0,1,3,1,1,1,2,1
2016,5546.31378142371,2,1,2,1,4,1,3,1,2,2,3,2,2,0,1,3,1,1,1,2,1
2016,4966.84155545322,2,2,2,2,6,4,88,2,2,1,4,2,1,1,1,2,1,0,0,2,3
2016,3241.26313523398,1,3,2,3,6,2,7,1,2,2,4,2,2,0,1,4,2,1,2,2,5
2016,3301.61701671201,1,2,2,2,8,1,2,5,2,1,4,1,2,0,1,4,2,0,0,2,1
2016,5835.68742412453,1,1,2,1,4,1,7,1,2,2,4,1,1,1,1,2,1,0,0,2,3
2016,6912.35997314858,1,2,2,2,4,1,2,2,3,1,4,1,1,1,1,3,1,1,2,2,3
2016,4452.26982307785,2,1,2,1,5,1,4,1,2,2,2,1,2,0,1,4,2,0,0,1,1
2016,3320.5850161774,2,2,2,2,4,3,5,0,3,2,1,1,1,2,1,2,1,1,2,2,1
2016,2088.34164510067,2,1,1,4,6,3,2,1,3,1,2,1,2,0,1,4,2,0,0,2,1
2016,2088.34164510067,2,1,1,4,6,3,2,1,3,1,2,1,2,0,1,4,2,0,0,2,1
2016,2088.34164510067,2,1,1,4,6,3,2,1,3,1,2,1,2,0,1,4,2,0,0,2,1
2016,2088.34164510067,2,1,1,4,6,3,2,1,3,1,3,1,2,0,1,4,2,1,1,2,1
2016,1440.18958614087,2,2,2,2,6,88,88,5,1,1,3,1,3,5,1,4,2,0,0,2,1
2016,1375.12274452424,2,1,2,1,5,2,6,5,1,1,5,2,2,0,1,4,2,0,0,2,5
2016,1318.71697126534,2,2,2,2,4,1,3,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2016,3207.1769472087,2,1,2,1,8,3,3,1,4,3,3,2,2,0,1,4,2,1,1,1,4
2016,3207.1769472087,2,1,2,1,8,3,3,1,4,3,3,2,2,0,1,4,2,1,1,2,4
2016,3103.29142850199,2,1,2,1,7,1,6,1,2,1,6,2,3,5,2,5,3,0,0,2,3
2016,6451.78635308003,2,1,2,1,3,1,5,1,2,2,3,2,2,0,1,4,2,0,0,2,1
2016,3600.59431520651,1,1,2,1,7,1,1,1,4,3,3,1,1,2,1,3,1,1,2,2,3
2016,3541.96890293874,2,1,2,1,7,4,3,1,4,3,3,2,3,5,1,4,2,0,0,2,2
2016,2965.45051870685,2,1,2,1,6,4,3,4,3,1,1,1,2,0,1,4,2,1,2,1,1
2016,2965.45051870685,2,1,2,1,6,4,3,4,3,1,1,1,2,0,1,4,2,0,0,2,1
2016,5870.96961180961,2,2,88,2,4,88,88,1,3,1,4,1,2,0,1,2,1,0,0,2,1
2016,81.9029243629673,2,1,2,1,3,1,2,1,2,2,1,2,1,3,1,1,1,1,2,1,2
2016,1307.09253119064,2,1,1,4,5,5,2,5,2,1,4,2,2,0,2,5,3,0,0,2,1
2016,7842.55518714382,2,1,1,4,5,5,2,5,2,1,1,1,1,2,1,2,1,1,2,2,1
2016,1098.43061774941,2,1,2,1,7,5,7,1,2,2,3,2,2,0,1,4,2,0,0,2,3
2016,594.889923169312,1,1,1,4,7,5,4,0,4,2,4,2,1,1,1,3,1,0,0,2,3
2016,755.808436723934,1,2,2,2,3,1,1,4,2,1,4,2,3,5,1,4,2,0,0,2,3
2016,448.132627461651,2,1,2,1,7,2,7,1,2,2,3,1,2,0,1,4,2,0,0,2,5
2016,803.704913253696,1,1,2,1,5,1,7,4,2,1,4,1,2,0,1,4,2,1,2,2,3
2016,2651.51172496564,2,1,2,1,6,2,7,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2016,1611.24053387242,1,1,1,4,4,1,4,2,2,2,6,1,1,1,1,3,1,1,1,2,1
2016,2701.45313348073,1,3,2,3,6,4,6,4,2,1,5,1,1,3,1,3,1,0,0,2,5
2016,686.988740368463,1,1,2,1,6,2,7,1,4,2,3,1,1,3,1,3,1,0,0,2,3
2016,743.794116834676,1,1,2,1,6,2,88,3,4,1,1,1,1,3,1,3,1,0,0,2,1
2016,542.845171326034,1,1,2,1,7,2,7,1,4,2,4,1,3,5,1,4,2,0,0,2,5
2016,913.265735663224,2,1,2,1,2,1,7,2,4,2,4,2,1,3,1,3,1,1,1,2,3
2016,913.265735663224,2,1,2,1,2,1,7,2,4,2,4,2,2,0,1,4,2,0,0,2,3
2016,516.519790707507,1,1,2,1,6,2,7,4,4,1,3,1,2,0,1,4,2,0,0,2,5
2016,3171.45789962166,2,1,2,1,8,2,6,1,1,1,3,1,2,0,1,4,2,0,0,2,1
2016,34528.9111150939,2,1,2,1,6,2,7,0,1,2,3,1,2,0,1,4,2,0,0,2,4
2016,3678.27419398869,2,1,2,1,6,2,7,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2016,4258.94636276502,1,2,2,2,6,1,5,1,2,3,5,1,2,0,1,4,2,0,0,2,3
2016,3202.65488702359,1,2,2,2,8,2,88,3,1,1,5,2,2,0,1,4,2,0,0,2,3
2016,4646.0251149016,1,3,2,3,6,4,6,0,1,2,3,2,2,0,1,4,2,0,0,2,5
2016,4485.59558833335,1,1,2,1,4,2,3,3,4,1,3,1,2,0,1,1,1,0,0,2,1
2016,2883.14579000044,2,1,2,1,7,3,88,0,3,2,4,1,3,5,1,4,2,0,0,2,3
2016,1781.16101962862,2,1,2,1,5,4,2,2,2,1,4,1,2,0,1,4,2,1,1,2,3
2016,2089.01278428877,2,1,2,1,4,1,88,2,2,1,1,2,1,2,1,3,1,0,0,2,1
2016,3118.68589890655,2,1,2,1,8,4,3,1,3,1,1,2,3,5,1,1,1,1,1,2,1
2016,3118.68589890655,2,1,2,1,8,4,3,1,3,1,1,2,2,0,1,4,2,1,1,2,1
2016,1081.9635025758,2,3,2,3,4,1,7,1,3,1,4,1,1,1,1,2,1,0,0,2,3
2016,800.943972964146,2,1,2,1,5,5,7,0,3,2,1,1,2,0,1,4,2,0,0,2,5
2016,621.219040659538,1,3,2,3,7,2,6,1,3,2,4,1,1,2,1,3,1,1,2,2,1
2016,389.775203604142,2,1,2,1,3,1,1,4,4,1,5,2,2,0,1,1,1,1,1,2,1
2016,389.775203604142,2,1,2,1,3,1,1,4,4,1,5,2,2,0,1,1,1,1,1,2,1
2016,389.775203604142,2,1,2,1,3,1,1,4,4,1,6,2,2,0,1,4,2,0,0,2,1
2016,389.775203604142,2,1,2,1,3,1,1,4,4,1,3,2,2,0,1,1,1,1,1,2,1
2016,2703.69403701937,1,1,1,4,1,1,2,1,4,2,4,2,1,3,1,3,1,0,0,2,5
2016,2047.9693046688,2,1,2,1,4,1,5,3,4,1,4,2,2,0,1,4,2,0,0,2,3
2016,2047.9693046688,2,1,2,1,4,1,5,3,4,1,4,2,2,0,1,4,2,0,0,2,3
2016,1474.8838639374,2,1,2,1,7,2,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2016,1704.78136514321,2,1,2,1,8,3,4,0,4,2,4,2,2,0,1,4,2,0,0,2,3
2016,2033.25754475615,2,1,2,1,3,1,3,5,4,1,3,2,2,0,1,1,1,1,1,2,1
2016,939.47088348996,2,1,2,1,6,5,7,1,1,2,1,1,2,0,1,1,1,0,0,2,1
2016,1709.87290294898,1,1,2,1,7,1,2,3,4,1,5,1,1,3,1,3,1,1,1,2,3
2016,4096.68524339038,1,1,2,1,5,2,4,1,3,1,4,2,1,2,1,3,1,0,0,2,3
2016,4096.68524339038,1,1,2,1,5,2,4,1,3,1,3,2,1,2,1,3,1,0,0,2,3
2016,3190.79059284974,1,3,2,3,5,1,2,1,3,2,5,1,2,0,1,2,1,0,0,2,3
2016,3465.34179239366,2,1,2,1,6,4,2,2,4,1,4,2,2,0,1,1,1,0,0,2,1
2016,3734.02470542764,2,2,2,2,6,1,2,1,3,1,4,2,2,0,1,4,2,0,0,2,3
2016,2883.71988732274,2,1,2,1,6,2,6,1,3,3,3,1,1,1,1,3,1,0,0,1,2
2016,2884.27554916944,1,1,2,1,7,2,6,1,3,3,3,1,1,1,1,3,1,0,0,2,2
2016,4476.9799275937,1,2,2,2,5,1,7,2,3,1,3,1,1,1,1,3,1,0,0,2,1
2016,3713.82422358502,2,1,2,1,6,5,88,0,1,2,4,1,3,5,1,4,2,0,0,2,1
2016,3713.82422358502,2,1,2,1,6,5,88,0,1,2,4,1,2,0,1,4,2,0,0,2,1
2016,3713.82422358502,2,1,2,1,6,5,88,0,1,2,4,1,2,0,1,4,2,0,0,2,1
2016,3191.82898089948,2,1,1,4,6,2,6,3,4,1,2,2,2,0,1,4,2,0,0,2,5
2016,944.347540525715,1,1,1,4,4,1,7,1,4,2,4,2,1,3,1,3,1,0,0,2,3
2016,581.993309447224,2,1,2,1,6,2,7,1,4,2,5,2,2,0,1,4,2,0,0,2,4
2016,554.123575991742,2,1,2,1,5,1,7,1,4,2,4,1,1,3,1,2,1,0,0,2,3
2016,312.532392033436,1,2,2,2,7,1,88,2,4,1,3,1,2,0,1,4,2,0,0,2,1
2016,213.974572606555,1,1,2,1,7,4,1,4,4,1,3,2,3,5,1,4,2,0,0,1,3
2016,863.494024870354,1,1,2,1,7,4,4,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2016,886.86674675968,1,1,2,1,7,4,7,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2016,295.876355308348,2,1,2,1,7,2,4,0,3,2,4,2,2,0,1,4,2,0,0,2,5
2016,1406.20009708392,1,1,1,4,8,4,2,3,3,1,4,2,3,5,1,2,1,0,0,2,1
2016,1680.66563348035,1,1,2,1,8,2,7,4,4,1,3,1,2,0,1,4,2,0,0,2,1
2016,1680.66563348035,1,1,2,1,8,2,7,4,4,1,6,2,2,0,1,4,2,0,0,2,1
2017,1560.20153,2,1,2,1,6,4,,0,2,2,4,3,2,0,1,4,2,0,0,2,5
2017,1732.36992,1,1,2,1,8,2,3,1,3,3,4,2,3,5,2,5,3,0,0,2,3
2017,1971.30321,2,2,2,2,7,3,88,1,3,2,2,2,2,0,1,4,2,1,1,2,2
2017,2890.47008,2,1,2,1,3,1,1,1,1,1,4,2,3,5,1,1,1,0,0,2,2
2017,1517.65331,1,1,1,4,5,2,2,1,3,2,3,1,1,2,1,3,1,1,2,2,3
2017,1517.65331,1,1,1,4,5,2,2,1,3,2,3,1,1,2,1,3,1,1,2,2,3
2017,25542.50776,2,1,2,1,5,2,4,1,3,2,2,1,2,0,1,4,2,0,0,2,1
2017,4257.08463,2,1,2,1,5,2,4,1,3,2,2,1,2,0,1,4,2,1,2,2,1
2017,4257.08463,2,1,2,1,5,2,4,1,3,2,3,1,1,3,1,3,1,0,0,2,1
2017,942.96671,1,1,1,4,7,1,1,2,4,1,3,1,2,0,1,4,2,0,0,2,1
2017,784.01432,2,1,2,1,7,3,3,3,4,1,4,1,2,0,1,2,1,1,1,2,1
2017,2918.64616,1,1,2,1,5,1,4,1,2,2,4,1,2,0,1,4,2,1,1,2,3
2017,953.1316,2,3,1,4,5,1,5,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2017,1710.98422,2,1,2,1,7,4,5,1,4,3,3,1,2,0,1,4,2,1,1,2,1
2017,1740.2643,1,1,2,1,7,5,5,1,4,3,3,2,2,0,1,4,2,0,0,2,1
2017,1056.63989,2,1,1,4,6,2,,1,4,2,4,1,1,1,1,3,1,0,0,2,3
2017,958.91773,1,1,2,1,5,2,5,3,4,1,4,2,2,0,1,4,2,0,0,2,3
2017,3087.93435,1,1,2,1,3,1,88,1,4,3,4,3,3,5,1,4,2,0,0,2,3
2017,2097.8988,2,1,2,1,4,1,88,0,4,3,1,1,1,3,1,3,1,0,0,1,3
2017,1830.27064,2,1,1,4,2,1,3,2,4,1,4,1,1,1,1,3,1,0,0,2,3
2017,3470.20021,1,1,2,1,5,1,1,2,3,1,2,2,2,0,1,4,2,0,0,2,2
2017,3100.17918,1,3,2,3,5,2,5,1,3,1,3,2,1,2,1,3,1,0,0,2,1
2017,787.4045,2,1,2,1,7,2,,1,4,1,4,2,2,0,1,4,2,0,0,2,3
2017,503.1285,1,3,1,4,6,2,,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2017,1115.55484,2,1,2,1,7,4,,4,4,1,4,2,2,0,1,1,1,0,0,2,5
2017,592.94293,1,1,2,1,1,1,3,1,4,2,3,2,2,0,1,4,2,1,2,2,3
2017,6891.53604,2,1,2,1,6,4,,0,4,2,3,2,2,0,1,4,2,0,0,2,1
2017,2286.81087,1,1,2,1,8,2,88,2,2,1,4,1,2,0,1,4,2,0,0,2,3
2017,451.5035,1,1,2,1,6,2,,4,4,1,4,2,2,0,1,4,2,0,0,2,1
2017,1217.55879,2,3,2,3,5,4,4,1,4,1,4,2,1,1,1,3,1,0,0,2,3
2017,2057.83291,2,1,2,1,3,1,,1,4,2,1,2,2,0,1,4,2,1,1,2,1
2017,1719.95335,2,1,2,1,5,4,88,1,4,2,1,1,1,1,1,3,1,0,0,2,3
2017,593.56734,1,1,1,4,5,2,,0,4,2,4,1,2,0,1,4,2,0,0,2,5
2017,593.56734,1,1,1,4,5,2,,0,4,2,4,1,2,0,1,4,2,0,0,2,5
2017,593.56734,1,1,1,4,5,2,,0,4,2,4,1,2,0,1,4,2,0,0,2,5
2017,593.56734,1,1,1,4,5,2,,0,4,2,4,1,2,0,1,4,2,0,0,2,5
2017,593.56734,1,1,1,4,5,2,,0,4,2,4,1,2,0,1,4,2,0,0,1,5
2017,575.01616,1,1,2,1,7,2,,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2017,575.01616,1,1,2,1,7,2,,1,4,2,3,2,1,1,1,3,1,0,0,2,1
2017,4534.14919,1,3,2,3,1,1,,2,2,1,3,2,2,0,1,4,2,0,0,2,4
2017,4534.14919,1,3,2,3,1,1,,2,2,1,3,2,2,0,1,4,2,0,0,2,4
2017,4534.14919,1,3,2,3,1,1,,2,2,1,3,2,2,0,1,4,2,0,0,2,4
2017,553.16864,1,1,2,1,4,1,6,1,4,2,4,2,2,0,1,1,1,1,1,2,2
2017,745.87848,1,3,1,4,2,1,6,1,4,2,3,1,2,0,1,4,2,0,0,2,3
2017,1021.65195,2,1,2,1,4,1,4,1,4,1,4,1,1,2,1,3,1,0,0,2,3
2017,968.05661,2,1,2,1,5,1,88,1,1,2,2,1,2,0,1,4,2,0,0,2,1
2017,490.56538,1,1,2,1,5,1,,1,4,2,4,1,2,0,1,4,2,0,0,2,3
2017,570.03223,2,1,2,1,6,2,,0,4,2,4,2,2,0,1,4,2,0,0,2,3
2017,597.54145,1,1,2,1,6,2,,0,4,2,4,2,2,0,1,4,2,0,0,2,3
2017,699.18962,1,1,2,1,6,1,4,1,4,2,3,2,2,0,1,4,2,0,0,2,5
2017,433.72023,2,1,1,4,3,1,1,1,2,1,3,2,2,0,1,1,1,0,0,2,1
2017,1653.68176,2,1,1,4,3,1,,1,4,2,3,2,2,0,1,1,1,1,1,2,2
